3,3,"Hannibal Lecter",NAMEFINDER_ME,"The psychiatrist - Dr . Hannibal Lecter . Clarice stops walking ,",1.0,NameDatabase@7f63425a
3,3,"Lecter",NAMEFINDER_ME,"to say we tried ... Lecter was a brilliant psychiatrist ,",0.8617608788192666,NameDatabase@7f63425a
3,3,"Hannibal Lecter",NAMEFINDER_ME,". Be very careful with Hannibal Lecter . Dr . Chilton at",1.0,NameDatabase@7f63425a
3,3,"Chilton",NAMEFINDER_ME,"Hannibal Lecter . Dr . Chilton at the asylum will go",0.9328302361856242,NameDatabase@7f63425a
4,4,"CHILTON",SPEAKER_WITH_VO_OS,"CHILTON (O.S.)/It's so rare to capture one alive.",1.0,NameDatabase@7f63425a
4,4,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/You know, we get a lot of detectives",0.7,NameDatabase@7f63425a
4,4,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/Will you be in Baltimore overnight...?",0.7,NameDatabase@7f63425a
4,4,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I'm sure it's a great town, Dr.",0.8,NameDatabase@7f63425a
4,4,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/(pause, sourly)",0.7,NameDatabase@7f63425a
4,4,"Lecter",NAMEFINDER_ME,"of view , Dr . Lecter is our most prized asset",1.0,NameDatabase@7f63425a
4,4,"FREDERICK CHILTON",NAMEFINDER_ME,"prized asset ... DR . FREDERICK CHILTON looks up from her card",1.0,NameDatabase@7f63425a
4,4,"Chilton",NAMEFINDER_ME,"great town , Dr . Chilton , but my instructions are",1.0,NameDatabase@7f63425a
5,5,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/Lecter carved up nine people - that",0.7,NameDatabase@7f63425a
5,5,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/How do you mean, Dr. Chilton?",0.8,NameDatabase@7f63425a
5,5,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/A pretty young woman, to turn him",0.7,NameDatabase@7f63425a
5,5,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I graduated magna from UVA, Doctor.",0.8,NameDatabase@7f63425a
5,5,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/Good. Then you should be able to",0.7,NameDatabase@7f63425a
5,5,"Chilton",NAMEFINDER_ME,"the bolt shooting home . Chilton walks ahead of her .",1.0,NameDatabase@7f63425a
5,5,"Chilton",NAMEFINDER_ME,"you mean , Dr . Chilton ? A pretty young woman",1.0,NameDatabase@7f63425a
6,6,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/Do not reach through the bars, do",0.7,NameDatabase@7f63425a
6,6,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I understand.",0.8,NameDatabase@7f63425a
6,6,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/I'm going to show you why we insist",0.7,NameDatabase@7f63425a
6,6,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/The doctors managed to re-set her",0.7,NameDatabase@7f63425a
6,6,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(quickly blocking him)",0.8,NameDatabase@7f63425a
6,6,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/(annoyed)",0.7,NameDatabase@7f63425a
6,6,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/But then I would've missed the",0.8,NameDatabase@7f63425a
6,6,"CHILTON",SPEAKER_ABOVE_DIALOGUE,"CHILTON/When she's finished, bring her out.",0.7,NameDatabase@7f63425a
6,6,"BARNEY",SPEAKER_ABOVE_DIALOGUE,"BARNEY/Hi, I'm Barney. He told you, don't",1.0,NameDatabase@7f63425a
6,6,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(shaking his hand)",0.8,NameDatabase@7f63425a
6,6,"BARNEY",SPEAKER_ABOVE_DIALOGUE,"BARNEY/Okay. Past the others, it's the last",1.0,NameDatabase@7f63425a
6,6,"BARNEY",SPEAKER_ABOVE_DIALOGUE,"BARNEY/I'm watching. You'll do fine.",1.0,NameDatabase@7f63425a
6,6,"Chilton",NAMEFINDER_ME,"blocking him ) Dr . Chilton - if Lecter feels you",1.0,NameDatabase@7f63425a
7,7,"DARK FIGURE",SPEAKER_ABOVE_DIALOGUE,"DARK FIGURE/I c-can sssmell your cunt!",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Dr. Lecter... My name is Clarice",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Good morning.",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Doctor, we have a hard problem in",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/""We"" being the Behavioral Science",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I am, yes.",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/May I see your credentials?",0.7,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Closer, please... Clo-ser...",0.7,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/(continuing)",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I'm - still in training at the",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Jack Crawford sent a trainee to me?",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/We're talking about psychology,",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Mmmmm... That's rather slippery of",0.7,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Now then. What did Miggs say to you?",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/He said - ""I can smell your cunt.""",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/I see. I myself cannot. You use Evyan",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(beat)",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/It's much better than your shoes.",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Maybe they'll catch up.",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/I have no doubt of it.",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(shifting uncomfortably)",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Yes. That's the Duomo, seen from the",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/All that detail, just from memory...?",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Memory, Officer Starling, is what I",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Dr. Lecter, if you'd please consider -",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/No, no, no. You were doing fine,",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I'm only asking you to look at this,",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Jack Crawford must be very busy indeed",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/No, I came because we need -",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/How many women has he used, our Bill?",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Five... so far.",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/All flayed...?",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Partially, yes. But Doctor, that's",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Do you know why he's called Buffalo",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I'll tell you if you'll look at this",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Witless and misleading. Why do you",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/It excites him. Most serial killers",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/I didn't.",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/No. You ate yours.",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Send that through.",0.7,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Oh, Officer Starling... do you think",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/No. I only hoped that your knowledge -",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/You're sooo ambitious, aren't you...?",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/You see a lot, Dr. Lecter. But are",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/You're a tough one, aren't you?",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Reasonably so. Yes.",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/And you'd hate to think you were",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/And the questionnaire...?",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/A census taker once tried to test",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/is spattered on the face and neck - not with blood, but with",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Who's shivering with rage. For an instant his face opens,",0.7,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/I would not have had that happen to",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Then please - do this test for me.",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/No. But I will make you happy...",0.7,NameDatabase@7f63425a
7,7,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/What's that, Dr. Lecter?",0.8,NameDatabase@7f63425a
7,7,"DR. LECTER",SPEAKER_ABOVE_DIALOGUE,"DR. LECTER/Advancement, of course.",0.7,NameDatabase@7f63425a
7,7,"Hannibal Lecter",NAMEFINDER_ME,"with you ? Dr . Hannibal Lecter is lounging on his bunk",1.0,NameDatabase@7f63425a
7,7,"Jack Crawford",NAMEFINDER_ME,"You ' re one of Jack Crawford ' s , I expect",1.0,NameDatabase@7f63425a
7,7,"Closer",NAMEFINDER_ME,"He smiles , soothingly . Closer , please ... Clo -",0.6696138937607392,NameDatabase@7f63425a
7,7,"Lecter",NAMEFINDER_ME,"her fear . Dr . Lecter ' s nostrils lift ,",1.0,NameDatabase@7f63425a
7,7,"Jack Crawford",NAMEFINDER_ME,"training at the Academy . Jack Crawford sent a trainee to me",1.0,NameDatabase@7f63425a
7,7,"Doctor",NAMEFINDER_ME,"re talking about psychology , Doctor , not the Bureau .",0.8607513690413899,NameDatabase@7f63425a
7,7,"Starling",NAMEFINDER_ME,"... ? Memory , Officer Starling , is what I have",0.664582457926793,NameDatabase@7f63425a
7,7,"Lecter",NAMEFINDER_ME,"her case . Dr . Lecter , if you ' d",1.0,NameDatabase@7f63425a
7,7,"Did Crawford",NAMEFINDER_ME,"Such a naughty boy ! Did Crawford send you to ask for",1.0,NameDatabase@7f63425a
7,7,"Lecter",NAMEFINDER_ME,"behind her , Dr . Lecter calls out , very agitated",1.0,NameDatabase@7f63425a
7,7,"Lecter",NAMEFINDER_ME,"s that , Dr . Lecter ? Advancement , of course",0.8214684872345266,NameDatabase@7f63425a
8,8,"THE YOUNG CLARICE",SPEAKER_ABOVE_DIALOGUE,"THE YOUNG CLARICE/rushes into them, and he sweeps her up in a hug, spinning",1.0,NameDatabase@7f63425a
8,8,"THE ADULT CLARICE",SPEAKER_ABOVE_DIALOGUE,"THE ADULT CLARICE/alone in the parking lot, sagging against her car. Her face",0.7,NameDatabase@7f63425a
8,8,"THE GIRL",PERSON_NOUN,"MOVING ANGLE - THE GIRL'S POV",0.7,null
10,10,"ARDELIA",SPEAKER_ABOVE_DIALOGUE,"ARDELIA/Phone call, Clarice. It's God.",0.8,NameDatabase@7f63425a
10,10,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Thanks, Ardelia.",0.8,NameDatabase@7f63425a
10,10,"ARDELIA",SPEAKER_ABOVE_DIALOGUE,"ARDELIA/You missed Fourth Amendment law.",0.8,NameDatabase@7f63425a
10,10,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Pleading with a crazy man, with come",0.8,NameDatabase@7f63425a
10,10,"ARDELIA",SPEAKER_ABOVE_DIALOGUE,"ARDELIA/Damn. Wish I had time for a social",0.8,NameDatabase@7f63425a
10,10,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(on phone)",0.8,NameDatabase@7f63425a
10,10,"Lecter",NAMEFINDER_ME,"grainy newsphoto of Dr . Lecter , scrawling past , with",1.0,NameDatabase@7f63425a
10,10,"Crawford",NAMEFINDER_ME,"on phone ) Mr . Crawford ? CUT TO :",1.0,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/I've read your interim memo on Lecter.",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/It's all there, sir, practically",0.8,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Every word, Starling? Every gesture?",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(a bit heatedly)",0.8,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/He mentioned a name, at the very",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I spent all evening on the mainframe.",0.8,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Well? Why aren't you there right",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Sir, that's a field job. It's outside",0.8,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Do you recall my instructions to",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/To complete and file my report by",0.8,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Then do that, Starling. Do just",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Sir, what is it? There's something",0.8,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(beat)",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(startled, upset)",0.8,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/The orderly heard Lecter whispering",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I'm here, sir, I just - I don't know",0.8,NameDatabase@7f63425a
11,11,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/You don't have to feel any way about",0.7,NameDatabase@7f63425a
11,11,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Well God damn it! You old creep.",0.8,NameDatabase@7f63425a
11,11,"Lecter",NAMEFINDER_ME,"evening on the mainframe . Lecter altered or destroyed most of",0.8524688015919617,NameDatabase@7f63425a
11,11,"Lecter",NAMEFINDER_ME,"facility outside Baltimore , where Lecter had his practice . She",1.0,NameDatabase@7f63425a
11,11,"Lecter",NAMEFINDER_ME,"How ? The orderly heard Lecter whispering to him , all",0.8632398293919468,NameDatabase@7f63425a
11,11,"Lecter",NAMEFINDER_ME,"any way about it . Lecter did it to amuse himself",1.0,NameDatabase@7f63425a
12,12,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/I'll take over, Patricia. You get",0.7,NameDatabase@7f63425a
12,12,"BELLA CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"BELLA CRAWFORD/who lies in an elevated hospital bed. Nearby are an oxygen",1.0,NameDatabase@7f63425a
12,12,"Crawford",NAMEFINDER_ME,"a clipboard chart , as Crawford enters his tidy bedroom .",0.8925076427839289,NameDatabase@7f63425a
13,13,"Hester Mofet",NAMEFINDER_ME,"the name of "" Miss Hester Mofet . "" CUT TO :",1.0,NameDatabase@7f63425a
14,14,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/So no one's been in here since -",0.8,NameDatabase@7f63425a
14,14,"MR. YOW",SPEAKER_ABOVE_DIALOGUE,"MR. YOW/Not to my knowledge. Privacy is a",0.7,NameDatabase@7f63425a
14,14,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I won't disturb anything, Mr. Yow, I",0.8,NameDatabase@7f63425a
14,14,"MR. YOW",SPEAKER_ABOVE_DIALOGUE,"MR. YOW/We could return tomorrow, with my",0.7,NameDatabase@7f63425a
14,14,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Would you hold these, please?",0.8,NameDatabase@7f63425a
14,14,"Yow",NAMEFINDER_ME,"disturb anything , Mr . Yow , I promise . Be",1.0,NameDatabase@7f63425a
14,14,"Yow",NAMEFINDER_ME,"no good . Mr . Yow stoops to help , puffing",1.0,NameDatabase@7f63425a
14,14,"Yow",NAMEFINDER_ME,"her headlights . Mr . Yow blinks in the sudden brightness",1.0,NameDatabase@7f63425a
14,14,"Yow",NAMEFINDER_ME,"the flashlight from Mr . Yow , then lies on the",1.0,NameDatabase@7f63425a
15,15,"MR. YOW",SPEAKER_ABOVE_DIALOGUE,"MR. YOW/It smells like mice... I think I",0.7,NameDatabase@7f63425a
15,15,"MR. YOW",SPEAKER_ABOVE_DIALOGUE,"MR. YOW/You're going in there?",0.7,NameDatabase@7f63425a
15,15,"Yow",NAMEFINDER_ME,"small RUSTLINGS . Mr . Yow ' s chubby face appears",1.0,NameDatabase@7f63425a
16,16,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Mr. Yow, if this door should fall",0.8,NameDatabase@7f63425a
16,16,"MR. YOW",SPEAKER_ABOVE_DIALOGUE,"MR. YOW/Might I suggest tucking your pants",0.7,NameDatabase@7f63425a
16,16,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(beat)",0.8,NameDatabase@7f63425a
16,16,"Yow",NAMEFINDER_ME,"appear nonchalant . Mr . Yow , if this door should",1.0,NameDatabase@7f63425a
17,17,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Okay, Mr. Yow...",0.8,NameDatabase@7f63425a
17,17,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/That wasn't me.",0.8,NameDatabase@7f63425a
17,17,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/peers in through the gap, aiming her flashlight.",0.8,NameDatabase@7f63425a
17,17,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Mr. Yow? Oh Mr. Yow...? It looks",0.8,NameDatabase@7f63425a
17,17,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Not yet! - just wait for me.",0.8,NameDatabase@7f63425a
17,17,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/sighs with relief. She takes a couple more FLASHES, then",0.8,NameDatabase@7f63425a
17,17,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/staring at this terrible thing, is pleased to find herself",0.8,NameDatabase@7f63425a
17,17,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Well, Toto, we're not in Kansas",0.8,NameDatabase@7f63425a
17,17,"Yow",NAMEFINDER_ME,"? Okay , Mr . Yow ... She shines her light",1.0,NameDatabase@7f63425a
17,17,"Yow",NAMEFINDER_ME,"steadies herself . Mr . Yow ? Oh Mr . Yow",1.0,NameDatabase@7f63425a
17,17,"Yow",NAMEFINDER_ME,"Yow ? Oh Mr . Yow ... ? It looks like",1.0,NameDatabase@7f63425a
17,17,"SEVERED HUMAN",PERSON_NOUN,"A SEVERED HUMAN HEAD stares back at her, as the beaded",0.7,null
19,19,"CLARICE",SPEAKER_WITH_VO_OS,"CLARICE (O.S.)/It's an anagram, isn't it, Doctor?",1.0,NameDatabase@7f63425a
